,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
ant-1.7,0.6945412621604956,0.7228061524039595,0.7650485487651143,0.2597777243698644,0.21845318585918486,0.7360045585432525,0.7290341052169352,0.2855326561301371,0.7644110284968901,0.28990041882299933,0.19726619061900774,0.7296641225663154,0.6919058724087686,0.2085362079004627,0.7605022244879057,0.7309389748131627,0.7559506416144415,0.711410862637538,0.25501606285614364,0.6524365320859412,0.6946895436145549,0.28072555421564477,0.7673264536001585,0.7538492494090634,0.7393110368413793,0.760967843160758,0.2419617829095971,0.2568179614546454,0.7728760145541071,0.7368536430267831,0.23926341309400953,0.723951413851824,0.24168090659200345,0.7390243326751345,0.7514778573204062,0.7202283269361233,0.7663410645907855,0.7375601032999605,0.648712016317798,0.2741922552945813,0.7526729326486743,0.7637734616852678,0.2873092469499447,0.7469352664974142,0.751894916915948,0.7465103177904502,0.2556300669777835,0.6984028590761155,0.2946727363309291,0.7357794016392141,0.7589880248466199,0.7414046179648467,0.7555936365944181,0.7465648869037453,0.2883097384426314,0.2381624433798773,,0.7307700998369449,0.6978344963787155,0.7128845888032318,0.7502631913352708,0.752237681361984,0.25414755290959007,0.23380533809804865,0.21647078618275123,0.6789314743201962,0.7623356681685632,0.7252665497769426,0.7556192816878057,0.2233935811554816,0.6847337230831033,0.244869892440275,0.2825173310398801,0.7389125608703926,0.746140725958414,0.7263838105494902,0.31024978110210716,0.6796798378943387,0.6488222481563679,0.2601395990074451,0.6955284405638866,0.2656628533263829,0.7402368765043063,0.7240589805281975,0.6976878197551518,0.7694393818229533,0.7488974739578644,0.3002901609885237,,0.7533355078062105,0.7549593135017549,0.18040376493771226,0.7407343493164974,0.7459425679568571,0.750060537241159,0.7533283040906197,0.6926025430367173,0.251797139865426,0.6620443136389358,0.2361302614234205,0.6764015811108339,0.7540990747997696,0.7429493631338888,0.7401828498687386,0.23140340757060923,0.7360280391007253,0.7340723284927387,0.7342975545560565,0.6636514312508923,0.244581183019146,0.7792195874223955,0.7574342456146198,0.742784644650767,0.18626393543925418,0.18152941631859137,0.7211272958784443,0.7544382022841976,0.743985679876853,0.28536073835523007,0.7416705623120484,0.6694430705786358,0.7499998611655408,0.30070466021302167,0.23001250088661354,0.7244572606839361,0.7329221198697249,0.2675803005784764,0.7196408097907685,0.7639793375905072,0.2915750537042253,0.7314454749743291,0.25598857537731234,0.23019032779687443,0.7178338031996172,0.7021705891347368,0.7449107153477765,0.2470065088690488,0.6985582122847651,0.7553080130477701,0.27799373391656446,0.22698037248216527,0.7475557319058509,0.7130657501698677,0.7103560993432807,0.7500717408292619,0.7598159808543354,0.7129629579150008,0.7449629595001589,0.7100834590167551,0.24785163612569744
arc,0.17214879404407837,0.06927282102468532,0.2524044116215967,0.10202549849952125,0.1881443966661358,0.15864521622654706,0.13490612505666683,0.17141523534539266,0.12829780599497226,0.17950557941103948,0.16141125251583918,0.09492977947623732,0.1643693383078247,0.10179064261587585,0.18685232209924557,0.07825618986166273,0.07381044661271842,0.1771498767281654,0.16721727813779277,0.12217466226616881,0.26769752288420934,0.09414997116153453,0.0828881278097279,0.19266094828878,0.10076463026918031,0.09577255943529635,0.1533759118874753,0.11880768527043918,0.1732860987572299,0.12166880357811471,0.20279667515501298,0.059367466784418066,0.1149270713223556,0.19638387523263717,0.09910245440665816,0.0794491388588979,0.1324439175252483,0.11484914924443354,0.1023231313346947,0.17698271742862237,0.10263027441836584,0.045944502573773804,0.2443948252552043,,0.12383745034448358,0.08119380485654176,0.10850401204818408,0.2629360895403094,0.2017720593998911,0.07766515785308253,0.3139235934902511,0.05415034834958107,0.07953746530989823,0.14979142110711618,0.17640661635858806,0.0953660553702557,0.1305530843085501,0.06592324569062302,0.18374073671740562,0.22426446309834308,0.16740789927992777,0.2204873886915108,0.2531653880257671,0.09740453626317352,0.1000005106678514,0.06288108673854013,0.1011302392232087,0.19760539273322442,0.09736609571259952,0.1631471021983735,0.08217968664207727,0.27061921197959105,0.15363094973751085,0.07944084695241031,0.24964587097342206,0.06877260410607272,0.16627625067911841,0.10784384500613828,0.11168265750866917,0.17231499548516144,0.18359643038706358,0.0856578448815574,0.07780572602393482,0.25070933245343247,0.07569814100234476,0.0791299539787374,0.16168688352453386,0.09751297854552886,0.09466902575035656,0.06694554238032499,0.09644148810807612,0.10687542399013257,0.11429791632812539,0.18622246429215644,0.1619543399528233,0.07187904717853838,0.14894950496106835,0.1254292474817847,0.09655195806352143,0.18701196177791032,0.13285474833907335,0.09409632868929815,0.11626906266434697,,0.11870189472363382,0.08491943153338796,0.09237825049220692,0.15090008383024106,0.19517680452556646,0.232954014040857,0.05234019036551005,0.08727814687111635,0.08828618190320317,0.25025038226089813,0.13594526023188874,0.17491734332425551,0.060005419598389065,0.2557155852165103,0.2521201851666107,0.15288037909724683,0.0635466458140339,0.09671283087941887,0.16682022520964845,0.06791559442715779,0.09339503732981994,0.11102247321367294,0.0878464384828862,0.1989493581952751,0.18143926686942416,0.1254634332103567,0.07983628640600007,0.19182739926930029,0.08304418985270048,0.12366335101169082,0.06997584541062801,0.1984476189290475,0.054390445614158144,0.19258695251710978,0.09869768978278257,0.08915149165887779,0.07302128969616008,0.17832371214922904,0.1621123085816037,0.13862861498900483,0.10037480175144482,0.1719828334581814,0.06983783949462063,0.17199886910293943,0.1810372074364515,0.19627721563389522
camel-1.6,0.31714702291646646,0.3256512820301159,0.3119436259540081,0.3054259181294289,0.32405904785576556,0.2805191902988144,0.235453674647291,0.3500159178259501,0.37189607982608586,0.35702810711553534,0.300632265288861,0.23100754413853905,0.24610531539517724,0.3602602630777254,0.2786308740374649,0.348302338810081,0.350271991173379,0.28600268841940824,0.23179019212946414,0.2822639964527944,0.31106955914466616,0.27703401304202396,0.2954038650633511,0.357501862326347,0.3585961542677206,0.31245871472645803,0.31792451652609144,0.2500944151111424,0.3024729111687206,0.3260820390854578,0.3160450170619187,0.3181341158884873,0.2951700735122672,0.1912131619661543,0.312486739457037,0.42187003902093345,0.23976751729878218,0.23115601686669374,0.31104192840160083,0.2639722503501864,0.30109221120243734,0.24132908684271484,0.31488620192190653,0.34658954890367966,0.30631587973870966,0.4032630454949574,0.28548988128793523,0.2665356175286613,0.2601077150750394,0.319510807325721,0.3293454851218994,0.31250039891463977,0.35774633682224444,0.36971779818107187,0.33220955361536375,0.24107912513921337,0.20584325427905412,0.3813127356853728,0.36561606388363704,0.2767886647448449,0.2801666640114145,0.308218853983716,0.3069165042801771,0.3110068215227205,0.3549594188778872,0.29285132629325294,0.2894863471161169,0.2641659184772337,0.3192134670868753,0.32405323801956093,0.27998351512333025,0.32691636315575134,0.28344953101793663,0.34782642494469823,0.3791976301355901,0.32629957792593944,0.29563502022865296,0.2939658978566636,0.3325041528891442,0.344399373047307,0.31322477777319624,0.3150030785051902,0.28403638450827506,0.30972013361966527,0.26069088984429933,0.2728287926892683,0.30006307568151436,0.36925901479693374,0.3156335224694766,0.33916410912154205,0.2807229300074983,0.2591130994745694,0.24166544682730332,0.33516169932357465,0.31438348640548414,0.3256847651698591,0.29768145370428223,0.2536367264004602,0.25154476176355317,0.3242384336376586,0.36603281298098345,0.28559867137827166,0.30087212555980547,0.32885885330480485,0.30434320236022805,0.2834988975297491,0.27702304767487207,0.31650928443786597,0.30630049826898387,0.35889844372825924,0.2808067035900795,0.32958834641755774,0.3018685083287348,0.3325925179726844,0.3800381437497151,0.2797815581612201,0.27757779797475735,0.3670565114943868,0.3537441041912941,0.312455457984316,0.2864066782386252,0.3110332754764227,0.39391374448002897,0.2806696732702856,0.3300537651312778,0.25995917014446146,0.23710631822461603,0.32870619457964007,0.3227698992353977,0.3270913416055198,0.2736126690541557,0.24092696255996604,0.3068361384081376,0.34989374419495395,0.3219345018975132,0.2594047056622869,0.3555521530510878,0.33535861343399564,0.23401902130704877,0.3102998722426238,0.2199334304433659,0.3471646512111011,0.37572280365794547,0.34156504902900653,0.2984790270093719,0.3271690673582763,0.36361676514849345,0.322380825939987,0.3107356099887232,0.3073089226011312
ivy-2.0,0.2093587739909885,0.10867801177417231,0.11062722576418801,0.25709560793318476,0.2616141636141636,0.31978180970514875,0.1652725412302877,0.09969916684622568,0.23292378188733687,0.23574861739567624,0.09683816935918806,0.25017584744262455,0.3653775660542924,0.18589817911557047,0.16883296172426607,0.23109196182892386,0.29869813020910785,0.18499003447532855,0.1473845516009695,0.2940456548282635,0.14002495526731343,0.0981843232053419,0.2531930618401207,0.2957166237428386,0.1206178266178266,0.09191509243611114,0.19473287065387498,0.17718125811365493,0.23583877397112696,0.22185972850678737,0.23417597621270939,0.2375091807759579,0.26318559218559223,0.2693462543455959,0.18408721414987403,0.1924970451163492,0.26207575095369173,0.10431129588559829,0.22709623347666827,0.1291709362674836,0.23852589487127146,0.08460451246881474,0.23362004300047778,0.17951949386220484,0.26990540597509904,0.30218705135206464,0.2341923534729957,0.10285355499051724,0.1503769302592832,0.30894832291891117,0.1560147831233385,0.29405139162353655,0.14177819076348488,0.09558082771778996,0.32169155354449475,0.19344136024297798,0.1006843232053419,0.24712266846537947,0.2905015980751275,0.17883296172426608,0.2578971951366318,0.15935587314170957,0.188695495723373,0.26499452201229023,0.25336507936507935,0.22424484403443765,0.23929532752067967,0.20533070829426325,0.1443909246442225,0.27000258564964447,0.2885775346024442,0.287028662421993,0.14310778926955398,0.10875601364297588,0.17906456863681924,0.25906677756441815,0.2549784407804292,0.25482370366206686,0.08114285714285716,0.15094435700701686,0.2826376377925674,0.17741268387644601,0.1474766357557183,0.3155872463143563,0.14587851037851035,0.29033220866667114,0.25684251410929126,0.12176603140299364,0.17889856477708144,0.22663561076604555,0.1433240137042774,0.15863694030887596,0.17428908517099914,0.17342192774545717,0.2075532728141424,0.2679946247586647,0.10431717891172702,0.1445922613192434,0.22461538461538463,0.14145256051138402,0.15385065208081986,0.1640285991969919,0.17263258012234997,0.2682948358830712,0.18142612942612946,0.134097617125579,0.24120172241707896,0.09073234286930511,0.19563745911682698,0.26605020469726354,0.12973978592786645,0.22626253307073005,0.10731923239353479,0.1727049036223751,0.17342192774545717,0.2973215046503473,0.0943766308976496,0.17761102367368353,0.3174846836170366,0.29745820100615494,0.22931794933289504,0.18584535320872272,0.08707788787156653,0.24687344681462328,0.18938831430007902,0.09388038375178609,0.1628129051890662,0.26816144462244207,0.10188385802082026,0.2860287001440252,0.09549551201653071,0.2051870919266006,0.13717226266203247,0.3222783882783883,0.11188076657641874,0.2875757509536917,0.17579258456723246,0.15883296172426606,0.09424206697604415,0.3851775979064982,0.22835814306445437,0.14270265914238572,0.23320130594043637,0.1048136504506127,0.24319774016832843,0.18100811151473953,0.17178897315517036,0.161254362211781,0.14165327779600168,0.25218628934293896
jedit-4.3,0.019595959595959597,0.02783008658008658,0.018571428571428572,0.019387755102040816,0.025177485887972195,0.0207492784992785,0.028787878787878786,0.025385017127418343,0.014959323692474217,0.018979591836734692,0.02926731229824013,0.029393939393939396,0.019795918367346937,0.016960258708837005,0.03820150484436198,0.018787878787878787,0.09363636363636366,0.01770408163265306,0.03467605623529371,0.046585789272092656,0.02396472669944657,0.02696969696969697,0.018979591836734692,0.014489795918367347,0.09587325548776214,0.019781058002707488,0.03378628522276187,0.06248469387755104,0.0254097767312053,0.019795918367346937,0.06310015843263267,0.028181818181818183,0.03930725623582766,0.014081632653061223,0.029801774317974622,0.0165285508142651,0.032867498514557336,0.04969387755102042,0.017936040395539657,0.018163265306122448,0.05651515151515153,0.039594360393329475,0.01463707132337471,0.017883906194056567,0.008356100444550596,0.01752160783088618,0.029393939393939396,0.02020408163265306,0.018979591836734692,0.019387755102040816,0.03510756336868654,0.028181818181818183,0.03272475143903715,0.01693877551020408,0.023102195423624,0.017205656733577213,0.029393939393939396,0.018979591836734692,0.018979591836734692,0.008954081632653061,0.01797979797979798,0.03639004538405376,0.03078327563452747,0.02020408163265306,0.018163265306122448,0.02519500954823798,0.03855710955710956,0.018163265306122448,0.013812329055333476,0.090740339434743,0.019595959595959597,0.027575757575757576,0.03380177431797461,0.021456536222736522,0.012096963277153185,0.0284501792594576,0.029393939393939396,0.019795918367346937,0.00785979684165513,0.019387755102040816,0.01797979797979798,0.027575757575757576,0.019795918367346937,0.02342176870748299,0.01954090387012733,0.01834635009892742,0.08360905176694652,0.01818877551020408,0.02805498866213152,0.015357590404582885,0.02073149866007009,0.028787878787878786,0.023274718040918338,0.026384115049528582,0.019387755102040816,0.04253210678210678,0.019564054339471143,0.019438775510204082,0.01504944245739533,0.025145691609977323,0.019595959595959597,0.030567635114026874,0.018571428571428572,0.028456804155057656,0.04969387755102042,0.026126296097945586,0.036662504162504175,0.01987074829931973,0.01489795918367347,0.015521124837895025,0.019595959595959597,0.019671587004061228,0.019387755102040816,0.014081632653061223,0.09215754483611628,0.011515733901681867,0.027575757575757576,0.019387755102040816,0.03221643640273979,0.0136734693877551,0.053787878787878815,0.02751952514839113,0.04702454108377856,0.035515904385469595,0.019059184872680532,0.02068434343434344,0.02717158700406123,0.05408163265306125,0.019387755102040816,0.03526478634576295,0.028556895485466915,0.03882238065485488,0.019387755102040816,0.017346938775510204,0.022617501546072977,0.015929060988896362,0.028787878787878786,0.01653061224489796,0.030081065759637187,0.06959183673469391,0.02098470973470974,0.030000000000000002,0.018120748299319728,0.026603257244302507,0.04001569858712717,0.04825108225108226,0.03484838177695321,0.014809721074428399,0.06284551861981907,0.018979591836734692
log4j-1.2,0.078592359467199,0.06124474753135177,0.034378012958734855,0.053997764872604416,,0.07640174780290312,0.035302202138148484,0.05152464513632677,0.041385076554033735,0.10502689180737959,0.05303680391164345,0.08483045470529423,0.07832208919692873,0.03488624999638366,0.08151574908571059,0.052958628570310216,0.06674938136686798,0.053592359467199,0.05976524664008617,0.07984908241904391,0.03453830541314495,0.08483045470529423,0.05642940704108869,0.048520506237451036,0.08936828380589235,0.08479386933944057,0.07453939962476548,0.041340153892887165,0.0549532165648982,0.08562314595626533,0.05344299958099702,0.052561547142269044,0.08225902613386567,0.05167840097429314,0.06010305067301215,0.07832208919692873,0.07859235946719902,0.06159898029734925,0.053997764872604416,0.06262936646248585,0.046984962596644246,,0.05062576939534577,,0.04303563503051911,0.050754521629361164,0.026063157911681657,0.07832208919692873,0.04648151358467872,0.1018689970705375,0.07640174780290312,0.030381787993469633,0.05747422496825955,0.0768470919324578,0.08863821258897903,0.03062610373778538,0.08919256318504977,0.05458025019193184,0.04855577410134535,0.11310727294039233,0.03388289369890971,0.05908162183881432,0.058650695556494846,0.08275902613386565,0.1018689970705375,0.06337996644373538,0.07097560975609757,0.059417756292595825,0.05695572283056237,0.09074048531625176,0.033690398682885286,,0.05025902613386567,0.05012576939534577,0.08300292857289004,0.07877016885553471,0.05929552558212982,0.05825902613386566,0.03102769763937928,0.11310727294039233,0.08190317027800981,0.048885553470919316,0.08025902613386567,0.06366226015474676,0.06038107983339427,0.04838555347091933,0.02462238949722903,0.08075452162936116,0.05547953235437188,0.11305849245258745,0.08075452162936116,0.05187754748922913,0.042456868743472986,,0.08831735697400578,0.028107988456512207,0.035377522650968996,0.07345722433206388,0.05785566478932784,0.10967870151182088,0.08025902613386567,0.06366226015474676,0.055289056163895706,0.07640174780290312,0.06467388506737597,0.07832208919692873,0.05637013724497679,0.08275902613386565,0.05258065661339088,0.08401574908571058,0.055093070704752355,0.08459363270376635,0.054762740374422025,0.053997764872604416,0.08232777916089855,0.05711616899100852,,0.08275902613386565,0.08271854030390616,0.06044928613689467,0.060846327721167257,0.07832208919692873,0.05825902613386566,0.08025902613386567,,0.08919256318504977,,0.061401883276722816,0.029420300768824514,0.05482155865467803,0.0807179362635075,0.036797538909220544,0.03164135848833425,0.0869733118481514,0.08145647928959866,0.06163463092123517,0.053257348342714186,0.05658580413137536,0.07323381604983206,0.06984908241904392,0.06322725215180205,0.04988555347091932,0.048020506237451036,0.035619386494226024,0.1073929872261066,0.08275902613386565,0.05483045470529423,0.06288138416798841,0.05781035942204106,0.056515749085710575
lucene-2.4,,0.3526531600556237,,0.3668062578879352,0.38554919529788106,,,0.37520601920333124,0.36199894780744235,0.33241302799279576,,0.2948312612315512,,0.3350079150710754,0.39656053495972743,,0.3589618903303689,0.3672049306794822,0.3503345060323443,,,0.3549687978126862,0.3326446791070115,0.3523122849529976,,0.3381404591889985,0.36634737492569114,,0.35344025984177474,,,0.36152604400227817,,,0.3407683765301147,,,0.3565402408049466,0.36554502223148355,0.3840455179716231,,0.27651380403897213,0.384563338660144,,0.4262694999032612,0.33091332544402813,0.31400330016916217,0.36847395354616863,,0.3526039161987392,0.3210799921106948,0.3329523714147038,0.35808667333209954,0.30134769520888616,,0.3576139744971449,0.32569144183377524,,,,0.3475139392258119,,,,,,,0.3386815349714536,,0.4066927994750966,,0.33722411466686253,0.3397921796411335,,0.38632987141833997,,,0.3041868291917083,0.39036293985655474,0.3327520110436432,0.3323019219170835,,,0.385271644996655,0.40091423737919774,,,0.29158362129005533,,0.33053689731750346,0.3438497281849958,,0.3310152055959222,0.3810326486788058,,0.2666097639360033,0.4387480330127389,0.3706284205341557,0.36500860957114145,,,0.3112307357779024,0.3382154952640346,,,,,0.31293959659790177,,,,0.37103085291146953,0.32238971567963437,0.3488359142784129,,,0.3105129634193965,,0.38438252863121436,0.35882801707944595,,0.3711855615907684,0.3579523714147038,0.34185998164631004,,,0.35345369676954375,0.3486088147830117,0.31742362658960127,0.35328251783771925,0.31047388078779503,0.34318231995362763,,0.36174899615325423,0.378897501735722,0.331208943087731,,,0.3075785327662203,,,0.3584845209977009,,0.36744827124181295,0.35570315694282134,,0.38359409522302323,0.26364262504921654,,0.3305326977544095
poi-3.0,0.3292805234236362,0.3104328488106255,0.2997096845447724,,0.3321963984640522,0.3027769594232613,0.30253922661004123,0.2974650169641567,0.3488556549756293,0.30560097610455805,0.3181516394392916,,0.3131001822911234,0.30102249693158206,0.31069825643745486,0.2981087552861817,0.30593105013293376,0.36926071826676854,,,0.3101022236651923,0.3277592574225445,0.2921311479342961,0.2817258847764015,0.394347138019855,0.29487308028942444,0.3217371400143139,0.29295019557768914,0.3589752740834231,,0.288293883391517,0.2938198258686551,0.319476838270369,0.31946328960854603,,0.3799277801472528,0.29475845829030234,0.2673845276797086,0.29064655708195797,0.3481882911280453,0.2693532626087909,0.37248413086190757,,,,0.31145615171691143,0.33404774395345593,0.3147547781311073,0.2849311479342961,0.28586501696415667,0.32047136070099597,0.2903768481405896,0.35386514034273536,0.2820342897835338,,0.3059648360580836,,0.31361100961891775,0.3211466352191669,0.33119175416320523,0.2985280885830593,,0.3534575796509712,0.3037026149481425,0.3273827631420295,0.32281568304531827,0.3857853982744436,,,0.31825957697345897,,0.322475598688923,0.3471634972820843,,,0.2945020212360424,0.33964769190079336,0.2800284485391917,0.3691549150407637,0.3369724338930669,0.28104760606581153,0.41371293942875487,0.34549406020336254,0.3394948173447495,,0.26653634719634556,0.34500155921450004,,0.30989468716721885,0.3098093956851206,,0.3220745724001402,0.3504053791347251,0.36954939634336575,,0.29711446759410287,,0.352615731816904,0.25307204628785274,0.33794932562945224,0.31258429391119436,0.3158055850583681,,,,,,0.30964777358697193,0.32153489342915503,0.2711336110268428,0.330631597632839,0.3265745724001402,0.3221880333272317,0.2936861580141562,0.29139758434166074,0.3070454494306582,0.31499987894825376,,,0.2840904243258252,,,0.2654078026480816,,0.34629927287896656,0.2960808544552265,0.35575689428025326,0.300791421172051,0.3114271676948214,0.2861729640083649,0.2971299139950914,0.24902430666524122,0.3605275031075672,0.31095097721863096,0.31825957697345897,0.2743464881726147,,0.34482734507034096,0.30658875716020834,,0.2894156058733113,0.29827279652171657,,0.33122939196859036,,0.2848414845662631,0.28458939401980227,0.31868535372834955,0.298047773586972,0.34991623394817567
synapse-1.2,0.37157441464310764,0.6249969886998894,0.6022277341625745,0.31766818727491,0.6211948496624563,0.6247410518053373,0.5774616425952663,0.6770949196699956,0.3364518607442977,0.6438858775887784,0.6330119309262168,0.6500112244897959,0.33522511985367687,0.6629490906630922,0.6136472809520968,0.6146580352513881,0.6637442176870748,0.6047313384188088,0.6351232349559676,0.6213909280938289,0.6219587895387289,0.3350290414223044,0.6347120156120852,0.6454653161264505,0.5939337463384984,0.37250329670329674,0.6191097052068942,0.6503126429295122,0.6430786003763207,0.40200576230492197,0.629644583987441,0.6215542576962829,0.6424825219449481,0.6363303220332227,0.6244800170729368,0.3420538461538461,0.5809321844452422,0.6363303220332227,0.6344217908265188,0.35739903289715513,0.39803903216733927,0.3885254901960784,0.6291182008211016,0.6396003546099291,0.35047951393323284,0.36450714786733024,0.6449135419878714,0.6020770249427163,0.6348014994897127,0.6503126429295122,,0.5406243859245826,0.3957924258324977,0.6500112244897959,0.6361342436018501,0.6148135536460368,0.6249969886998894,0.6289193243007964,0.35445220228085067,0.3749329366035652,0.6144657275590804,0.6487651046419185,0.6323061674438508,0.6175272917301926,0.27,0.6148135536460368,0.38326486513255265,0.616923649459784,0.6430786003763207,0.6305563027708314,0.6348060389458565,0.6225625130068638,0.6388655006683525,0.6323061674438508,0.3853914778677428,0.6452893951033769,0.6175272917301926,0.6098510543746384,0.33672941176470594,0.6415196025939318,0.6274217314174894,0.6433931239655899,0.5811282628766147,0.6568984793917567,0.3713366713938119,0.592066604367057,0.6020770249427163,0.6400112244897959,0.6637442176870748,0.6092937925800038,0.3487930926216641,0.32953093237294917,0.4194560824329731,0.6180060665271911,0.6314166172944207,0.4044808689020332,0.598529877444622,0.6531399759903962,0.6287747664776672,0.366231612645058,0.628246561349462,0.3658827431928676,0.6462734793917567,0.5038621848739496,0.6360018196177639,0.6107449917731271,0.6507844283134161,0.63335981967255,0.3366142657062825,0.6211948496624563,0.36005384615384606,0.6045901619482207,0.4533518207282914,0.6567184143345899,0.6061246439903354,0.40726653654701755,0.5703036689690594,0.6249969886998894,0.3571174780550518,0.6321100890124782,0.6221510972310365,0.6213909280938289,0.6259174913618423,0.34424971307672003,0.6323061674438508,0.5583239141810571,0.3886797093254929,0.6424825219449481,0.5949379880351771,0.6379831676246872,0.34205384615384615,0.6173538581143218,0.34362066589818163,0.6273538581143218,0.6207948496624563,0.5432758241758242,0.6370945578231292,0.6197739412991109,0.6291182008211016,0.35086126102614956,0.6144657275590804,0.6349975779210852,0.6722,0.3514837556299115,0.5635456540371314,0.6459413526949241,0.3515890956382553,0.6507844283134161,0.6203866863971502,0.6384573374030463
tomcat,0.18420992614761011,0.20581329868373907,0.15004143980869009,0.1285332671051093,0.12510940328009196,0.15998219753439047,0.19929230260415465,0.11952423760834095,0.18967560062993105,0.09196726208339052,0.11698683980888228,0.15741906244990408,0.13684714739290882,0.17164497533694548,0.15665841036870892,0.18718798554746996,0.12885704872404252,0.12138554970291414,0.20386723064372012,0.12057196102536727,0.195998374220098,0.1331294834538248,0.15035161355910662,0.21318277790161141,0.16497006253989807,0.2163442220100589,0.20910919343725284,0.15507790059847504,0.09356206949365306,0.10846239177048625,0.17080316789154,0.11217810404982197,0.12712074687220648,0.13381769336860372,0.11233727556627268,0.22038849496577795,0.19528069460404518,0.09444961878644892,0.13172273204952803,0.1517603346490742,0.13026097795239422,0.13040857894063612,0.09439404387060527,0.11267533749311302,0.21835116410110256,0.1218695972530863,0.13562224939097273,0.16211038367856384,0.1304785153178804,0.13328827974289087,0.11460018328197392,0.12608617856221813,0.09312448384451964,0.12255318517986608,0.1240109043849752,0.08126830001272803,0.1170700713867742,0.1315049068775231,0.16919681158193098,0.15571792724190606,0.14326043789851364,0.19235444019647083,0.11085299391708014,0.11793977234194968,0.10334299637511438,0.08795032612814802,0.12530295127894525,0.0931429596893664,0.09584970729808441,0.23368752640156237,0.22168583309957612,0.1699663040562168,0.17166419641970473,0.16794413550912551,0.1861698724541714,0.17166182040886707,0.16135079542740283,0.1026040232473914,0.1759613510510929,0.06337719298245614,0.1684529819234678,0.11979587331373967,0.10712621492929984,0.16515516771856642,0.10237218607417851,0.1227151738735417,0.12525023343377933,0.2355998999538155,0.14105651213858336,0.13031362759014417,0.0964470513903196,0.12436075004994661,0.2078321093604232,0.14157069729120447,0.1005210694001345,0.13072545770667415,0.09230092155073401,0.11977010443071301,0.11191738459519188,0.17392126291920373,0.19390821839659048,0.11271423905751855,0.14549711725120035,0.1674855381293066,0.18324554897081857,0.2014385936000476,0.1616277333364063,0.11090915147334163,0.17750877313577976,0.1088096479118296,0.1283302040412885,0.10844268362173806,0.14739286121497464,0.14311003973168523,0.09235975654164999,0.13928272067781672,0.11296539262148303,0.0964788693621535,0.08069014096258442,0.12556273258904838,0.12342263148418196,0.14919745458306907,0.12781841508728287,0.18184574851809276,0.13794878831413146,0.18236584102296657,0.14029489806023435,0.08950391196339263,0.11879590484303289,0.13480150771594201,0.2029127959960708,0.13643405025743663,0.08619477381899246,0.08472686484885984,0.14432063925772715,0.14547333498125115,0.1495391696009076,0.12184644640729395,0.13232096072063856,0.192306068342381,0.1635224471378233,0.18578014951710203,0.20864073534353755,0.1085386775756343,0.06031642755871298,0.11728723638832174,0.12387830030884794,0.15387594013546152,0.25499340136439846,0.09092789805074387
