,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
ant-1.7,0.9136805409599185,0.9126744888744187,0.8689520757920106,0.8843963648129421,0.9007442002186627,0.9099139503937741,0.9061064952300373,0.8585637627071692,0.928411817934776,0.9012233709340454,0.9083959644275583,0.8572922874258443,0.9187464207990454,0.9097581227553155,0.8821119575345628,0.9130619008839669,0.8997231970513873,0.8971567555278988,0.8976129340703928,0.8833303710364749,0.9195323156069678,0.8626695244188245,0.8985880786060583,0.8816196826257258,0.906257558670674,0.905166047138658,0.9395028179932728,0.9236794565804254,0.8559006709768804,0.8843552669181532,0.8938027501342816,0.8814805108506539,0.9014798494004619,0.9118599639424513,0.8470118874960386,0.8784767287430268,0.894558533467541,0.901302680905771,0.9207063694019081,0.8759757069477023,0.8987437858471387,0.8928653183955452,0.9155692049286337,0.889745913527342,0.8812001392146809,0.8950587193088464,0.8935082544278226,0.9172392846974594,0.9069349527820808,0.8819254262097873,0.9155731596354556,0.8857602433292783,0.929361583792091,0.8908233460230718,0.9121377966142536,0.8975200422902816,0.8823064872701867,0.9339954488301954,0.9035054343521727,0.8825548357989226,0.8968351621309649,0.8729066718379626,0.8814092821694235,0.8911793045758569,0.8980311823340927,0.9114039165848203,0.8844429504850899,0.8757686111491043,0.9085706059915295,0.8969852553639828,0.9208455476796618,0.896704459709787,0.9097953884595648,0.818882481160122,0.8924080392939366,0.9028407620408171,0.9018695428186234,0.8748337500102205,0.8839703923936428,0.8989214452986455,0.9125715241354251,0.8813766372237136,0.8967654350658807,0.8996929435519626,0.9207439802453415,0.8898954857971879,0.8925320773846999,0.9270212864961869,0.8752047685593469,0.9214463594392749,0.896230445618605,0.9015292936969939,0.8835124574497437,0.88990185107422,0.8648354759270638,0.8712437617788906,0.8564605834569735,0.8888267944520734,0.8772682910777261,0.9379743811499057,0.9091047816515516,0.9148391145164803,0.8729604190688838,0.8925112208275445,0.8763083233274224,0.913253782434476,0.9128079339502313,0.8968988983439747,0.8974463754148626,0.8730939700385341,0.9332366656169075,0.8912361396936774,0.8996509663752589,0.8671782839660223,0.922590362507937,0.9065078726168411,0.8806969337595177,0.9081281513514234,0.9165358878863089,0.8888376873949009,0.9184938364817223,0.8689453427253852,0.8823817116707668,0.8935030005628906,0.8894755709923003,0.8900645304081718,0.9172468271850738,0.8886452498394224,0.8978716820162288,0.8983005526606334,0.9254557589280252,0.8954228331621261,0.8675012034564716,0.9083145477272899,0.8700941838942904,0.9080209363801235,0.9054063898469731,0.8746328945225481,0.9027385107094728,0.8913352602641792,0.9315248259439426,0.9099472990431874,0.9135327187544497,0.9173845436683866,0.8490488618019701,0.9210040712786324,0.8835658237618759,0.8825533015355331,0.9181453871194611,0.8855560806886082
arc,0.9755617434819586,0.9058321073735285,0.8706737556275611,0.9589202904001883,0.9129977068855953,0.9315838281608904,0.8916024019747895,0.8243997109795888,0.907018897746148,0.9780134495267594,0.9622764107188452,0.9349056809748878,0.9005212428625586,0.8193688995454824,0.948524448471669,0.9684315168034943,0.9032056285005653,0.9038768123829655,0.8688654016769721,0.8843418655287585,0.9167271171298136,0.8551935322213617,0.930527905754568,0.9109875480734075,0.9372219214957026,0.9552142287814497,0.8699010519927531,0.8607077406121234,0.8669651054572196,0.8858176320186846,0.9580215949830186,0.9308786061063016,0.9389997027887662,0.9114203044238844,0.9030229443122445,0.9154393532844252,0.9125109632065717,0.9368049732466337,0.9115845673975438,0.9657683251092682,0.9190860716178503,0.9149103374437164,0.9482774786616545,0.9581174393599712,0.9303023713118925,0.9451069972191156,0.91292443367217,0.8868421200348282,0.8839048091950161,0.9355037129407038,0.9702164342963802,0.9279463365153849,0.9006920903930306,0.8392353656235838,0.9628364895727388,0.8931556982145434,0.8865348027485463,0.9086302523127134,0.9294407796553084,0.946370400474595,0.8800524970274535,0.9123427229587942,0.9389305436111303,0.8866772311140358,0.8879589469469833,0.9764871667650259,0.8514499235558199,0.9198073010559898,0.9257675973662584,0.952864111335118,0.8770387789138127,0.8933582416921331,0.8898648277436821,,0.9363023343216647,0.8500075529171065,0.9115512692281986,0.9341503453186599,0.8990421203393981,0.9200993062330286,0.9396647456116498,0.8984352370523039,0.9351866215085749,0.8862521244233735,0.9501253326137921,0.8951783717861295,0.8443965693674427,0.9193989897155754,0.9243173152603263,0.9364682153739694,0.8942458499556616,0.8881794294926814,0.8933082144211697,0.9077654763576644,0.9100569563359946,0.9185392779882119,0.9291014752397939,0.8933212172029076,0.8895043021478289,0.9546688145735616,0.8933391305913729,0.8610031571351924,0.9285215528908586,0.8670161224564712,0.9385588981506112,0.9268697170711035,0.8645329625617711,0.9230669323662606,0.9387169116303112,0.9082925521553817,0.9149792639347968,,0.8827620832271001,0.9449985012239535,0.9315456059443472,0.8825128713562577,0.9454126487633012,0.8672754556798541,0.8972173689726737,0.9332106936574243,0.9573705432982506,0.8859150612343316,0.942150411546569,0.8801129816085699,0.9289843012873717,0.8941782035296095,0.9443789599611011,0.8925038023731051,0.9350896850842018,0.9267668875495502,0.9391627880483459,0.9039412173705829,0.8794190314763642,0.9130632795923141,0.9466215966740681,0.903950109438722,0.8829417087251252,0.876008209700459,0.9306512942367549,0.9237127768630532,0.9314188601622369,0.8813923494844519,0.9360198618453496,0.9097997538977238,0.9225822088612472,0.9280214076378515,0.809558063480957,0.9181608153904293,0.9326574300470845,0.9464216171347675
camel-1.6,0.8431660419528109,0.8801077587850838,0.8540390298420204,0.8302687575260201,0.8632158531906825,0.8797709520426213,0.8474646941273836,0.8403954861869863,0.8406198492581121,0.8429191283205713,0.8393668356489583,0.8737897145931004,0.8812085036618681,0.8283248062054882,0.8465744209535057,0.8377769606287493,0.8523954780648144,0.8551468541525504,0.8359029913320155,0.853350563549679,0.8412540647267112,0.871788599778641,0.8234089529425772,0.8243529110929929,0.8947516542690666,0.8654794797767448,0.7854506601070738,0.8359584808981293,0.8648760600913529,0.7997164680095463,0.8330442336200339,0.9056475964123005,0.7887935621722139,0.8419150114198897,0.8564754624352087,0.8615281293863668,0.871853973783512,0.8645074120946417,0.8747305582065548,0.8114861367566821,0.8503603697884088,0.8783864576823375,0.8149264327576615,0.8377944879636081,0.84849559600429,0.8558842880613691,0.821862906348625,0.8661654490351024,0.8519931743741292,0.8313187419810708,0.8765719035981201,0.8107247787602283,0.8776606102820723,0.8798650669532664,0.8254492177606731,0.8766393353810076,0.7992973583908652,0.8060089144556573,0.8679715761181102,0.8647408397914343,0.8787884668750396,0.8503263395314842,0.8385901875846938,0.89335827949735,0.8544788935315957,0.8761714983157528,0.8357309744610082,0.8736291338578268,0.8104010724226033,0.8653218936677493,0.826691912685407,0.8697117527634148,0.8281665434974027,0.861891047751024,0.831775550617912,0.8538330894534726,0.8825132674950342,0.8732659792291533,0.8544136768171672,0.8176027709669607,0.8329120337248715,0.8622614818751433,0.8872644288462056,0.8712823859043173,0.8905115387862128,0.8765059075361294,0.828934033340601,0.8557634260077638,0.8849598514069248,0.8289581508261167,0.8556859424113936,0.8505002136878018,0.8016528631690503,0.8280863288991015,0.8214579218713006,0.8329567113421107,0.8686333173825515,0.84685997587325,0.8101174151138478,0.8573459220214918,0.8699035842426992,0.8459990691262451,0.8389589014048207,0.8655834410926989,0.820380574940322,0.861101548695095,0.8653436615173087,0.8531898156514075,0.8460904164730726,0.8568338248077276,0.8593982517429126,0.8591064244705904,0.8241734018611054,0.8621721318700041,0.842142551953692,0.8227851365900798,0.8185722113910558,0.8824426854482927,0.8683998925129215,0.8331938779028867,0.8672610010843462,0.8030074693263884,0.8732118370551533,0.8524923212200282,0.8729869819102276,0.8248089016061644,0.8747422106000866,0.8619072924297958,0.8688952985999416,0.8231636350997051,0.8688132087659821,0.8364910142184336,0.8431114159710049,0.8718769151381422,0.8254087265889232,0.8190241037309418,0.8636539422921281,0.8602944669478246,0.8611226448005022,0.806336022982441,0.841727289604016,0.8134605412722433,0.8679469676313398,0.8273457123133882,0.8640025845490789,0.8676894519844733,0.845558712135428,0.8481595200099357,0.8332889852706932,0.8349923417471621
ivy-2.0,0.9466288908980416,0.959790028073793,0.9455311969819413,0.9692020350528654,0.9189200125791854,0.9556597941315575,0.9059523486318557,0.9575908591816946,0.9548470450000266,0.9095864816140583,0.9598250121767202,0.929577288483485,0.9508406358373704,0.9330298696556314,0.970721830170852,0.9431752856748574,0.9684764963217507,0.9759896551153353,0.9434260196421623,0.9402515602050906,0.9345396533076071,0.9664344749190186,0.9630493026472491,0.939861694164659,0.9614555969855964,0.9721909267343343,0.9684126111520361,0.9379134709018158,0.9130930259678474,0.946950515845933,0.9517949056901107,0.9485601466521769,0.9210708399851982,0.9443709513756784,0.9548212891217759,0.9457689400314815,0.9622417373185861,0.9484405870376706,0.9568293579274192,0.9271508421336753,0.9361618386359685,0.934097118727373,0.9188881671833029,0.9368147813497224,0.9249073294876812,0.946230107080938,0.8963579724218624,0.9544950725073214,0.9561352019958236,0.933416184609099,0.9538460629336166,0.9582682893429606,0.9717272851545856,0.9417993929087738,0.9247975069222143,0.9587086043644573,0.9586622851887232,0.9456934130006218,0.9448731891430879,0.9602213753600287,0.9561536867716038,0.9319667967391521,0.9796347231815286,0.9535938912398445,0.9329980857928024,0.9286305346933579,0.9300320927413661,0.9593558064057612,0.9632804367115934,0.9335169828234517,0.9564033259528252,0.9448504111461911,0.909039577779784,0.9352053674310742,0.9525974262723802,0.941020099969637,0.9359435680976738,0.9752274534416194,0.9710687599689665,0.9585608719021022,0.9259858607084217,0.926563358360019,0.9518899570960278,0.9540924960333141,0.9620966074319619,0.9468400657072142,0.9534350869338393,0.9430645859186704,0.949859832261585,0.9638902480407908,0.929034731477855,0.9390265604461088,0.9638575581516995,0.9804907209888474,0.9393608184888335,0.9713144354490097,0.9026097917859158,0.9619230127184912,0.9311972400633912,0.9535898945855562,0.91537378088806,0.9444353809898753,0.9832153767592317,0.9584704455976981,0.9507878065467228,0.9331437420414453,0.9300404785457805,0.9456391728088446,0.9330613060525403,0.9691915247133855,0.973769667133497,0.9562884039700286,0.9311432959023385,0.9341496506055746,0.9605472835941045,0.9705041673047081,0.9314438793606976,0.9470887586234038,0.9424315782743808,0.9681159986071712,0.9433807959965851,0.959186649935931,0.9718232556714281,0.9391472441958846,0.9277856098509777,0.9413858520480458,0.9297508851551386,0.9637250591660051,0.9617533546180206,0.9712259341075087,0.9789196420977371,0.9364136777979333,0.9651637014921116,0.9651708103288859,0.9175272478529759,0.9598671635346147,0.9296844555433518,0.9268361660107014,0.9607322568571829,0.9546382812668853,0.9617556292300871,0.9380206228575585,0.9363629986255482,0.9115999951252071,0.9555268300115013,0.9373170484906328,0.9430521887350918,0.96076027755357,0.9293406348811576,0.9486079292836961
jedit-4.3,0.9966608010926339,0.987873263366644,0.9923514247137182,0.9810552032982287,0.9862426517343259,0.995301310673244,0.9895109355306155,0.9794182935782115,0.9823190663433022,0.9935121218545312,0.998151772392859,0.9869212760346218,0.9958374029143051,0.9505558846597986,0.9976136985784139,0.9907371563852512,0.9800012008404291,0.9895090638028705,0.9828934583210351,0.9993792517006803,0.9851376375810363,0.987054953383838,0.9969063162087355,0.9762675534733027,0.9981325869848402,0.9983320425959181,0.982143285923036,0.9769390508116096,0.9953905722634413,0.9948259091640896,0.9790730533865084,0.9876423715986449,0.9976136985784139,0.9768769894274312,0.9958891550298812,0.9970481800367138,0.9974231620105983,0.9821874950846767,0.986327512793133,0.995482524421411,0.9954384042669273,0.9957589630403347,0.9865823340181011,0.9527850109152405,0.9943645297130703,0.9539072220424276,0.9930036126499169,0.9728224745971836,0.994023857539492,0.9966255230404044,0.9794121268156274,0.9934282424285963,0.994374865630383,0.9806368353271047,0.994739274510228,0.9552366079301065,0.9942606285550166,0.9935097975205422,0.9954072456525105,0.9933570056361855,0.9918564537329895,0.9846240809622165,0.9931699308062535,0.9808892553910195,0.9987540707772471,0.9868106781716026,0.9908515637733097,0.9882408431066874,0.9686195665663351,0.9996896258503402,0.9897070093309994,0.9594104257854291,0.9966551966454174,0.9927882736961072,0.9863319318972013,0.9797054066196803,0.9881980763826356,0.9859282534397968,0.9969063162087355,0.9929978645147677,0.9920882336188173,0.9945848443123122,0.9775281442799084,0.9988688666956145,0.9851901927488363,0.9838189914614502,0.9881470696870354,0.9936959886870329,0.9978264645358605,0.9837731479759553,0.9899531552172686,0.9747985068957188,0.9857797709698859,0.9963102543206613,0.9973769695863657,0.992509894440002,0.9824979146482652,0.9990816326530612,0.9852566644594718,0.9920196546094763,0.9947035833019912,0.9953186512688006,0.9949520404676748,0.9824355451785707,0.9811874950846768,0.9835847374456619,0.9912045761223398,0.9976830028564097,0.9779893871951364,0.9852200669694922,0.9961980216011759,0.9475325840075169,0.9949008353961002,0.9894529345102867,0.9958891550298812,0.9775695988114658,0.9901810963607487,0.998314457250677,0.9993792517006803,0.9747940411412045,0.9818816567197923,0.9857314304364886,0.9838025492301261,0.9972315882874889,0.9914823119687283,0.9912789043098755,0.9943600940820975,0.9879342058207492,0.9932915225527532,0.9803189898692045,0.9983668261562999,0.9843096827094814,0.9907618486306515,0.977422685373545,0.9880757044520165,0.9924777816368049,0.9957414345699576,0.9831500453772746,0.9868879256065359,0.9822313215043051,0.9942021797365028,0.9774419390080824,0.9947207602744381,0.9811529269095807,0.9922501770141521,0.9988678866801493,0.9969096053917785,0.9800497191715019,0.9875048608728549,0.9816621781277984
log4j-1.2,0.9377120771185293,0.9203369352993387,0.9963919777385759,0.914945874296596,0.9062804020709967,0.9508132485089329,0.9741683983833511,0.9783271762063697,0.9276872239246284,0.8991096665652094,0.9571453649829288,0.9280514229005091,0.9143468822590693,0.9673049046803067,0.8907561771675119,0.9309155427229088,0.936076998580049,0.8772386726610013,0.9585087843559831,0.9412348064555027,0.9236407746413371,0.8755956089653784,0.9922155794087758,0.9261606696955293,0.8766440242101756,0.9104974999039521,0.8112930472052343,0.9806187173943093,0.9479359243556045,0.895970362668535,0.9209155427229089,0.9323471648269588,0.9460071317371134,0.9856537106553462,0.9526864831296271,0.9219760232765288,0.8515937052109253,0.9843033988050344,0.8916594451619332,0.9845843500824627,0.9380822093895755,0.9692060270169609,0.913619794977754,0.9209158182890038,0.9507516267629876,0.8868601847460561,0.9547402541384953,0.9146264172828695,0.9578716713330715,0.8254553840226085,0.9777388711180646,0.9782161401643739,0.9878801426042988,0.9165507975096397,0.9260383294826469,0.9259952419540842,0.9477686421083799,0.9213592924051361,0.9261799957947279,0.9594464202137016,0.9755408063481723,0.9534890214478637,0.9659230524236149,0.9030155988754573,0.9021838966353161,0.9462891482431255,0.950688317486335,0.9309906565354271,0.9671750373290016,0.9345153754479019,0.9967163358678122,0.9778083706039002,0.9326351861000775,0.8624377213573314,0.91888453843287,0.8995045681404394,0.9765976356292279,0.9805635877756771,0.9569671084295567,0.877341594870822,0.8943436974076748,0.9526061267016693,0.9208146850128573,0.9286381249328051,0.9470895915744557,0.9350404141015896,0.9856113486927411,0.9737577676068538,0.8916594451619332,0.9326895941284824,0.9344439468764734,0.943820232163531,0.9787919513506388,0.9673534448432468,0.8984794657918078,0.997473058819657,0.9479122300987897,0.8793896037568238,0.9203529175104428,0.9309181111143541,0.8891325039815902,0.9726272285311928,0.8485794269600353,0.9067396019568976,0.9175701402265924,0.9152677701375395,0.9576418832085521,0.9027645290551237,0.9572627340991344,0.9171101952249273,0.9615758747715593,0.8629026934935072,0.9187546998158753,0.9612848926628527,0.9086859849994069,0.9800507672628566,0.9909002483983229,0.8751897767356204,0.9507421818020358,0.9356900872724021,0.9400663865277168,0.9383830842921644,0.9372675485466733,0.9102330212645434,0.9588288160433933,0.8776844663460345,0.9846213430285542,0.9670041335046959,0.9334830135479748,0.8843698329653057,0.9095762391360348,0.8958546348029852,0.9912839067093393,0.926212828603635,0.9052484890917879,0.9858532014239558,0.9062025972484409,0.9354116327789141,0.9772150969425906,0.8989290236079366,0.8996794315381348,0.8899386594436354,0.9530135969902942,0.9852390378097922,0.8540809143081589,0.9405079363726685,0.8734071680125517,0.9194443068641474,0.9559327094332719,0.9601168066174072
lucene-2.4,0.7144505298086109,0.7788997556393045,0.8303955980689977,0.7229775296686451,0.774049690662932,0.8864562781438537,0.6376253085138147,0.7456874911705719,0.7901681844958436,0.7908118864361678,0.7968383347462291,0.7686323909675767,0.71095092402064,0.7667718725155378,0.6963060889319032,0.7674973292078981,0.6856406856992335,0.7800939661898604,0.8185112455595996,0.7884780855580675,0.7379641528781209,0.6777751047426892,0.7831545246684884,0.713375960849852,0.7871097755613763,0.7348707733233271,0.6948036983198559,0.8302989025632208,0.7547235673725495,0.827168884170427,0.8156773563017052,0.7009877183287544,0.7472374416120254,0.7438224068271337,0.7585841035391874,0.7136006410534483,0.7865444997101556,0.8041267217637618,0.6444933741345638,0.8063685790511607,0.8155742428199126,0.7740907161293342,0.6664709984920013,0.71191631336133,0.6256672707501021,0.8668163663468846,0.8266706945231783,0.6079635575301795,0.7279763410195198,0.684221266993665,0.8253291108884702,0.7020406078985844,0.6459213688272314,0.8689460090435774,0.8507913672119642,0.688343017362957,0.804047961416485,0.6450024460884852,0.702995705643971,0.7898500011722587,0.7394207120981925,0.7574905741707284,0.6999005100620006,0.7759483881779659,0.7243908579521977,0.7401560909769173,0.7491250441886534,0.7528619850645784,0.7510402228877829,0.726700340362114,0.6985854767994355,0.7499263273485678,0.6212268600256646,0.8609493526660897,0.7478994810210048,0.7054694103490868,0.7917223744072075,0.8010185137412351,0.7120909037925969,0.7905645453488523,0.7920928210224379,0.7527069411161257,0.7383656128499491,0.7377365379211988,0.727571095876025,0.6915865048653657,0.6506770620332679,0.7497067070047915,0.8059324024822597,0.7148018927522164,0.61942944128396,0.6607807061585462,0.763408047851445,0.8053744736309478,0.793178299158705,0.7745639479192334,0.533795872351605,0.7170746029384528,0.7566771626427727,0.8299064992018449,0.7842676088085576,0.7405144921543949,0.8097590223188393,0.7799172049458325,0.7568239849420476,0.78931553278018,0.6585014631933654,0.6526768586159035,0.6658601692625935,0.7708084642446897,0.6842879419450923,0.774777941050381,0.7692824795214763,0.7235245977946585,0.8625327534202509,0.7429386932534043,0.7228534845484197,0.7666060880981189,0.7276357968504569,0.7399760689783882,0.8541173524914751,0.6973843870910731,0.7341439990671431,0.8470822461251942,0.7305541985410744,0.7717506090306712,0.7954044638312734,0.7114566950849632,0.782420439938132,0.7105675032670208,0.8273566123852938,0.7913489466246085,0.6920807452231165,0.6379811684039863,0.6875493296153478,0.8067178394201722,0.7437824850810063,0.7781174869026893,0.8118480682609115,0.7065077692587748,0.8141314485920825,0.7780708362430782,0.839111770898584,0.7196575071869579,0.7362704773657948,0.7490230692388876,0.7372093637929432,0.8160886250568548,0.7886194786758782,0.6619275589017817
poi-3.0,0.8544545897924798,0.9068865118312046,0.8873114081626083,0.9176728049991427,0.9145079107925942,0.8763939510695471,0.9170406685483565,0.9277393804167442,0.8194967075663858,0.8399781564983,0.8817956126123816,0.851626376979962,0.8156559873808765,0.9638067787411352,0.9138078018148026,0.8673124416963554,0.9203429034616586,0.9225923722386766,0.9096475265401761,0.926000003458731,0.9098086931535154,0.8588881605204469,0.8640587962535597,0.8742320256624958,0.9097602048758924,0.9060983370580175,0.8342341819409239,0.8879623350617142,0.8974963687566457,0.8315030792988135,0.8997961731275945,0.8775864557926696,0.9041434323549417,0.8161627265733462,0.8897680364081701,0.9472848372663236,0.8726142060611183,0.8692242042186513,0.9020182204151215,0.825012362008061,0.9198216909439021,0.9099607102330483,0.8683455897358692,0.8732283729100254,0.9176210582804901,0.9399600238977824,0.8190006058405769,0.9002974923438178,0.9138217349130945,0.9214057888105947,0.8912023812434151,0.8643119407825962,0.9222873919840572,0.9090738964637181,0.7948600394207773,0.8198795335864031,0.8860233814768386,0.9014298724217789,0.8533805433402472,0.8936122716511014,0.9636205033435392,0.8609035276098458,0.8753318539143735,0.8698370023897033,0.807728043324927,0.9174923804128661,0.9342487320578277,0.9237051494918873,0.8986477848972065,0.9063486828269076,0.9390419451955571,0.8562383731775305,0.9070548386254302,0.8790691047485623,0.8704643627013181,0.8906228746589607,0.8453555829104262,0.7912310154504623,0.8646895031921346,0.9300731949939787,0.9125267881229427,0.8593964295168494,0.883094301150541,0.851780989840661,0.8121057312514388,0.8900230355617453,0.8913939780089681,0.8897441970539818,0.897730732131165,0.9305157330999575,0.8455560223176761,0.9394300316603716,0.8573185353397237,0.8684503161099213,0.9445384271021988,0.8884806713761888,0.9304047199346619,0.9028451586143753,0.8941916913855321,0.808589683044895,0.8746370860684796,0.9070245362374829,0.9283407873754945,0.8724227876584469,0.9166437663742959,0.8629906331855128,0.8146536257118111,0.8282240284379391,0.953325903111451,0.8995756976548013,0.8971409343932776,0.856499864106818,0.8577815877561643,0.9065837418461244,0.9079534297821993,0.8618356377600713,0.8993695638634194,0.834778372865397,0.8406705597870071,0.9371024366450222,0.9201525897887766,0.8200537324516535,0.9186456947676949,0.9381583745645046,0.7643085413909333,0.8227945367974422,0.9059663022336597,0.9077470170307779,0.8800526026254922,0.9053010077830086,0.8963399870833123,0.8961378661954535,0.870858817237832,0.9145288915030124,0.8567841892677677,0.9402040295051582,0.8752876526292526,0.8326508213413343,0.9209212174596109,0.891873104849966,0.8823750886661441,0.8978405700728354,0.8833221472246222,0.8821420726975268,0.9312731947998265,0.7803944871281054,0.9209585321132132,0.91949107864291,0.8562302490197109,0.8603939862566092
synapse-1.2,0.8609293117557755,0.8798848477156304,0.8309560737783526,0.7781925678890733,0.8577776652493874,0.8789704205364518,0.8609180842212985,0.7835694463319598,0.8172513282044289,0.8062201038968149,0.8618420853022366,0.8158534712893546,0.8722929105311679,0.7943013822460482,0.8994962585692134,0.8497326195342753,0.8863392758574318,0.9184701068911023,0.8786124419383079,0.7942531921720253,0.7711574080409491,0.880976002612682,0.8536042425015968,0.8434272309581822,0.8183104647624521,0.8594751752405325,0.9000417076401623,0.8667054481223317,0.7806632055148924,0.786545281182717,0.8071394422694547,0.8448573039991563,0.8672588082928527,0.8520831492290035,0.7606563426927718,0.7928089701033786,0.848946404582239,0.867804226222128,0.8839465098415229,0.7594571094317769,0.8754609834911156,0.8318319305177692,0.8311552816434153,0.8562556935786554,0.8517871687917435,0.7826705281577254,0.783530642380988,0.7852683702663392,0.924629898979489,0.8069720156735243,0.7164663338150455,0.7731707394161085,0.8675951754970032,0.9105890899907679,0.8878621726345746,0.799222696502007,0.7597218387419664,0.8485936231516586,0.860525944695624,0.8363580876478651,0.7630994700455299,0.7736929365212367,0.7801386447469278,0.8924515222406044,0.8784519360781046,0.82816818517278,0.856303704481594,0.803849959209492,0.8298712457558731,0.7682246812555308,0.7953431089563069,0.8002378495481239,0.8392669671191249,0.8219789423293399,0.8490612717816446,0.8790407954675352,0.8193625996261598,0.8479554216117261,0.8470554608297256,0.792912640020637,0.8030336204589565,0.8289531540388451,0.8253783301820514,0.8873144683148263,0.8852943267539468,0.928176615895261,0.818326064835952,0.7618050454821496,0.9128443108889557,0.8683549920439124,0.7846418925278715,0.8592608157301018,0.8042683414851441,0.8781926558091212,0.8705198524099231,0.9079798977257957,0.8673839088129964,0.7690398001769224,0.7337064533941229,0.8425628715563382,0.7811804039333081,0.8531558229944343,0.8192020769810434,0.8914117510248842,0.8197105276906278,0.8727316097379374,0.8121340797403375,0.8315075428640861,0.8093911221781531,0.8970428325226316,0.8706804472942875,0.8665815863192714,0.8681349953648645,0.8009178189400386,0.7856260772249839,0.8384865042890022,0.8355443929898738,0.7588760485498425,0.822523634254293,0.877173982659456,0.9224007071481634,0.817118330851504,0.7871594663558549,0.889842634487187,0.8310825448373709,0.8648680829776744,0.8688812479007695,0.8234988339387623,0.8189182540004891,0.8534626700069803,0.8085167101465427,0.8302797398157855,0.9076873356097499,0.8124714756936136,0.8535645228187521,0.8340542092857718,0.8233992624628597,0.8306400466759463,0.7793855744885981,0.9066732925242647,0.8180129445991966,0.9245296498992885,0.8178226483814905,0.7325149971770374,0.7902353016164252,0.6756969407690724,0.8731666721046442,0.803513351488119,0.90465912889097,0.8663255418994009
tomcat,0.9583303383380898,0.9628374680318116,0.9601950019826964,0.9606851152100324,0.9637944925085278,0.9609935009444357,0.9632234514632319,0.9664811905667601,0.9624810499840939,0.9641079331192675,0.963350589929209,0.9652651512011197,0.9562291200150767,0.9656069836849992,0.9442985834871678,0.9598027073127332,0.9562379498602966,0.9567073838859492,0.9533406994151843,0.9518952972723083,0.9634591148270586,0.9718357242735843,0.9466468585097767,0.9666945372410157,0.953002657830222,0.9704024810175182,0.9756127800884349,0.9547248654346724,0.9593360215322951,0.9723623297776808,0.9475114395528283,0.9723697342699954,0.9572507249892418,0.9588260781255484,0.9448200328843513,0.9615749437121603,0.9717929242222042,0.9715423692952293,0.9514669262430645,0.945806233129739,0.9664194565454987,0.9698790217326434,0.9607515924686193,0.960393998035752,0.9671175030047405,0.9575544409191235,0.9713099534069374,0.9519931669544494,0.9531377294370342,0.9518396994422051,0.9507126541265196,0.9570410049664356,0.972953577391405,0.9721013189762966,0.9596744343602276,0.9704097272672125,0.937169034397068,0.9629940756602431,0.9653240185418823,0.9717506505983237,0.9609798193280714,0.9602272580253854,0.9693790517871889,0.9395866533142719,0.9570913223090749,0.9417465230595989,0.9594259413106575,0.96538406379582,0.9676275908268017,0.9670122367169955,0.9640697683063189,0.9630521345928539,0.9645247004351365,0.9527599044003336,0.9562240123656427,0.9536836636497548,0.9615002894316158,0.9663308565279198,0.9640928833183797,0.9533390303178559,0.9623521365280281,0.9441767975207458,0.9668295993639062,0.9628315340646374,0.9653736467009861,0.9573501824839322,0.9464203764047208,0.963504625156203,0.9590794428190201,0.9617275234405562,0.9597047425520411,0.9543147113810906,0.9573388660887641,0.9545519871478076,0.9569745837308125,0.9626231304857509,0.949001692775574,0.9573579815322191,0.9653515285562331,0.9517471236032422,0.9656116963696317,0.9586149090263769,0.9573331906180812,0.9668076320230471,0.9616925335937847,0.9731139067589939,0.9502588313532404,0.9652391283564246,0.9659469896261774,0.9614581714529498,0.9631473091859756,0.9488182822586184,0.9423637799967135,0.9779145587785383,0.9714371814985128,0.9634654847250413,0.9584941775976452,0.9433124177938754,0.9694070887992556,0.9589633043123238,0.9754977807062795,0.9526175674752235,0.9404179019363528,0.9725971801623841,0.9530751250360581,0.9562401712167783,0.9549280813439185,0.9569399827574882,0.9677110990522046,0.9573297355346553,0.9734588370803152,0.9657990560191516,0.9425564990717499,0.9697984197077313,0.9590229706693605,0.9529567013909997,0.9589122105378902,0.9655973904773609,0.9630039226182114,0.9488822444151817,0.9548703203465677,0.9426992040873212,0.9654023118711207,0.9762328860633442,0.9586446850289921,0.9689501341677371,0.976538007630537,0.9726998415310035,0.9366148638267037,0.9565965651966044
